,ae264e3637204a6fb9bb56bc8210ddfd,4d5c57ea9a6940dd891ad53e9dbe8da0,3f207df678b143eea3cee63160fa8bed,9b98b8c7a33c4b65b9aebfe6a799e6d9,0b1e1539f2cc45b7b9fa7c272da2e1d7,2298d6c36e964ae4a3e7e9706d1fb8c2,fafdcd668e3743c1bb461111dcafc2a4,5a8bc65990b245e5a138643cd4eb9837,f19421c1d4aa40978ebb69ca19b0e20d,2906b810c7d4411798c6938adc9daaa5,trans_total,avg_trans,trans_offer_ratio,age,became_member_on,gender,income,member_since_year,member_for_days
5a2b2d10e2de43d3bb4bb67d8ce3b1df,0.0,,,,,,,,,,11.98,1.7124285714285714,0.001,20.0,2017-09-01,M,35000.0,2017,390.0
14a38d48392643d1b31ac56ec7d7ad00,,,,0.3333333333333333,,,,,,,50.28,3.5924285714285715,0.15414240254574382,80.0,2013-10-29,M,42000.0,2013,1793.0
c4150791dafa49c2ba566784a59e59ec,1.0,0.0,,,0.0,,,,,1.0,44.51,22.256,1.001,58.0,2018-03-11,M,77000.0,2018,199.0
e82e13fed553421fb052ca438c7fd43f,,0.0,,1.0,,,1.0,,,,38.75,19.376,1.001,48.0,2017-10-05,M,91000.0,2017,356.0
2f7c926f7ef44165b0e2b635ea745af7,,1.0,1.0,,,1.0,,,,,49.0,3.0635,0.6005918367346939,36.0,2014-11-08,M,32000.0,2014,1418.0
abf604534dfe455aad2007cb8ff18420,,,,,,,,0.0,1.0,,119.28999999999999,29.8235,0.43414611451085594,60.0,2015-08-22,F,108000.0,2015,1131.0
ffe5257abf8840b395e1ee6b29894637,,,,1.0,,,,,0.0,,63.49,21.164333333333335,0.2407227909907072,77.0,2017-08-22,M,75000.0,2017,400.0
8d402bd58f15462c833bb29c30c9fccf,,,,,,,,,0.0,,6.08,2.0276666666666667,0.001,76.0,2017-09-29,F,55000.0,2017,362.0
f3b9b9a4adfb432dbb1d572aff469e99,,,,,,1.0,1.0,,,,100.31,8.360166666666666,0.4492105473033596,27.0,2017-05-19,M,34000.0,2017,495.0
02abd909ebc94aca8766f3f0ee39db80,1.0,,,1.0,,,,,,,126.42,15.8035,0.27714301534567315,26.0,2018-02-22,M,61000.0,2018,216.0
ffac285a64714aca8efd8d61a5606e84,,0.0,,,,,,,,,9.629999999999999,3.2109999999999994,0.001,28.0,2017-10-22,M,36000.0,2017,339.0
9ceb61240a224e9698fcbdae9164e843,0.0,,,,,1.0,,,,,56.519999999999996,3.3257058823529406,0.15740481245576787,53.0,2014-12-15,M,57000.0,2014,1381.0
abfb871cab3b4fb4a0e7be1ed5a2ac35,,,,,,,1.0,,1.0,,178.58,22.323500000000003,0.3206886549445626,57.0,2017-04-26,F,85000.0,2017,518.0
b5ab65ab4b194ac2909bf47bc4d87c8c,,0.0,,,,,0.0,,0.0,,10.209999999999999,2.0429999999999997,0.001,63.0,2017-10-01,M,34000.0,2017,360.0
63538502f7df49bfac67cf4088784d1a,1.0,,,,1.0,,,,,,185.93000000000004,15.49516666666667,0.26991841015435913,53.0,2017-08-28,O,68000.0,2017,394.0
d4c4f37033e047339d27c2a01bfd6e01,,,,,,,0.0,,,,4.84,1.6143333333333332,0.001,65.0,2017-12-07,M,58000.0,2017,293.0
4207564081d246028df41d9dc0f4f6e5,,,,0.0,,,,,0.0,,33.129999999999995,3.012818181818181,0.001,33.0,2016-08-21,M,49000.0,2016,766.0
ee349702b3984aa3a79bd507cd1a3fbe,0.0,,,,,1.0,0.0,,0.0,,20.07,2.50975,0.3517722969606378,72.0,2017-10-11,F,61000.0,2017,350.0
f68b320c815e4ce0a9ce55da0f1009bc,,1.0,,,,,1.0,1.0,,,212.04000000000002,13.2535,0.17728749292586302,18.0,2017-10-25,M,51000.0,2017,336.0
d404110ac63349a3972ef63e74490154,,0.0,,1.0,,,,0.5,,1.0,86.14,14.357666666666667,0.3320889250058045,49.0,2017-08-29,M,53000.0,2017,393.0
9abfe56184f4404f912a912f156d81a5,,,,,,,0.0,,,1.0,25.53,8.511,0.6218382295338817,42.0,2017-07-31,F,46000.0,2017,422.0
d26928c65ad441b1a82619348bd72b45,1.0,,,1.0,,,,1.0,,,230.24,19.18766666666667,0.14046316886726892,50.0,2016-03-26,F,78000.0,2016,914.0
ff4e747db62441979fbbc18d871c42b1,,1.0,1.0,,,1.0,1.0,,,,236.22,13.896294117647058,0.23561180255693842,51.0,2017-03-04,M,59000.0,2017,571.0
5cd966bc5ef04cb6b3aaad696d06444f,,0.0,1.0,,,1.0,,,0.0,,43.91,2.7453749999999997,0.1622388977453883,19.0,2014-08-19,M,39000.0,2014,1499.0
872683bcd7534cebbed03becb39014d9,,1.0,,,,,1.0,,,1.0,290.6,29.061000000000003,0.3075726083964212,46.0,2014-08-27,F,96000.0,2014,1491.0
4174e26000f542c6bc5dfb2b1aadbd50,,0.0,,,,,,,,,6.890000000000001,3.446,0.001,33.0,2017-12-30,M,57000.0,2017,270.0
1280b4c8aa2a47dbbc1a7c79d0c9484d,0.0,1.0,,,,,0.0,1.0,,,68.0,4.251,0.34188235294117647,48.0,2014-05-22,M,42000.0,2014,1588.0
bff052304c1c4dcc8774096cbb5ea958,,0.0,,,,,,,,,125.99000000000001,25.199,0.001,57.0,2017-08-04,F,95000.0,2017,418.0
c9efe52c3dd44130a07481a0f6274e10,,1.0,,,,,,1.0,,,62.38999999999999,4.800230769230769,0.19333851578778652,66.0,2017-03-05,M,68000.0,2017,570.0
cb245f844fa34490b50802cae487e9a4,0.0,0.0,,,,,,,0.0,,52.71,13.1785,0.001,60.0,2017-07-27,M,63000.0,2017,426.0
ddc6402c0b3f48f285a93ad98c5496db,,,1.0,,,,,1.0,1.0,,126.22000000000001,10.519333333333334,0.10288559657740452,40.0,2016-02-10,M,45000.0,2016,959.0
a31fc60dc75141d895238a4d36694448,0.0,0.0,0.0,,,,,0.5,,,19.42,19.421000000000003,0.001,82.0,2018-06-19,F,80000.0,2018,99.0
845aa30576434be8a3895c2ad40848fd,1.0,,,,1.0,1.0,1.0,,,1.0,173.76000000000002,21.721000000000004,0.6962693370165746,72.0,2016-09-09,M,80000.0,2016,747.0
3587049edaf84b8f963ecdbb65beb24e,1.0,,,,,,,1.0,,,162.81000000000003,7.753857142857145,0.06420250598857562,46.0,2016-11-04,M,32000.0,2016,691.0
a90cad5df2e44266abbea4736c061ec7,,1.0,0.0,,,1.0,,,,1.0,189.11999999999998,23.641,0.5052829949238579,76.0,2017-08-23,M,86000.0,2017,399.0
a74e933a6a584b32b563f671f981e9be,1.0,,,,,1.0,,,1.0,,168.99,24.142428571428574,0.38202846322267586,52.0,2015-06-04,F,93000.0,2015,1210.0
759f8e1cbc6c4bd1aba03e860622ab37,,,,1.0,1.0,1.0,,1.0,,,204.39999999999998,18.58281818181818,0.2829471624266145,53.0,2017-09-19,F,77000.0,2017,372.0
6b979cb1a50745ca9b2cea296b0918c3,,,,1.0,,0.0,,,,,188.20000000000002,23.526000000000003,0.15270031880977683,46.0,2015-01-10,M,98000.0,2015,1355.0
81ebe0a0044444329ceb952e45ba3a22,,1.0,,,,,1.0,,1.0,,156.26,19.5335,0.3911190323819276,62.0,2016-03-20,M,73000.0,2016,920.0
a0aa9007b7554e6583dfc3114fb3ea13,,,,,,,1.0,1.0,,,191.04999999999998,14.697153846153844,0.06307799005495944,38.0,2016-11-13,F,66000.0,2016,682.0
9aa11a3cdbac4c0192706ac2b7aa40da,,,,,,1.0,,1.0,0.0,,30.389999999999997,3.7997499999999995,0.15631424810793024,49.0,2018-07-05,M,38000.0,2018,83.0
4d4216b868fe43ddb9c9f0b77212c0cb,,1.0,,,,1.0,1.0,,,1.0,681.4399999999999,61.9500909090909,0.8974545667997184,55.0,2018-03-02,M,56000.0,2018,208.0
53b235564f694bcb9a5967ccf699822e,,0.0,0.0,,1.0,,,,,,49.69,24.846,0.593473334674985,48.0,2016-06-13,F,87000.0,2016,835.0
2c5dca26dcf54b7b9f39275548c84832,0.0,1.0,,,,,,,1.0,,158.68999999999997,6.9005652173913035,0.669977251244565,33.0,2015-05-02,M,70000.0,2015,1243.0
100a681a8c534df095ee4aedfe9fdc22,,1.0,,,,,1.0,,,,629.28,62.928999999999995,0.05774739384693619,60.0,2018-01-22,M,63000.0,2018,247.0
ac3832e7bd014acd9b311c1ac5e3cb5f,1.0,,,,,,1.0,0.0,,,226.29999999999998,15.087666666666665,0.1668859920459567,24.0,2018-01-02,M,57000.0,2018,267.0
bf4468f2db1748669be0d33a8d87c6ed,,1.0,,,,,,1.0,,,155.17999999999998,15.518999999999997,0.24903454053357396,34.0,2017-02-28,F,64000.0,2017,575.0
8af7297bcc744dcfa1956385eeb891c4,1.0,,,,1.0,,,0.0,,1.0,134.18,12.199181818181819,0.5952018184528246,61.0,2016-10-26,F,51000.0,2016,700.0
e0d711a52cd545b59d6ba229b327fc5c,,1.0,,,,,,,1.0,,223.51,14.901666666666666,0.10873567178202317,30.0,2017-09-15,F,58000.0,2017,376.0
229191ca2b9d4620bd61677fd7f328c4,,,,,,,1.0,,,,131.11,26.223000000000003,0.22432392647395316,69.0,2016-04-27,M,108000.0,2016,882.0
8cf585e5a4844d90bcfbf10556a5bc51,,,0.0,,0.0,,,0.0,,1.0,107.14999999999999,26.7885,0.2907806812879142,80.0,2017-02-25,M,98000.0,2017,578.0
386feea26f434f559cb91d02679c4c3a,,,,,,,,1.0,,,140.86,10.836384615384615,0.001,75.0,2016-06-28,F,49000.0,2016,820.0
d19e2ab62d954b7aa521b0588eeb8af9,,,,,,,,,0.5,,16.37,2.7293333333333334,0.4994728161270617,63.0,2018-01-18,M,30000.0,2018,251.0
b41a5b2e5d714f63b23a99b6028fb1d8,,,,,,,1.0,1.0,,,140.25,20.036714285714286,0.1235668449197861,58.0,2017-04-09,F,74000.0,2017,535.0
29f206c56f414159bf31ab8feac7bc66,,0.5,,,,1.0,1.0,,,,131.91000000000003,26.383000000000006,0.5987560457887953,50.0,2016-11-26,F,83000.0,2016,669.0
442a16999bca4c9aa0da75ffe17cd043,,0.0,,0.0,,,,0.0,0.0,,18.19,2.27475,0.001,38.0,2018-03-21,M,37000.0,2018,189.0
9a377b76528d4c5c805872b6149fd566,,1.0,,,,,0.0,,,,52.43000000000001,13.108500000000001,0.43395823002098033,62.0,2017-11-13,F,51000.0,2017,317.0
bf08cd5a3a224626a4e5622557511d35,0.0,,0.0,0.0,,,,0.0,,,0.0,,,54.0,2017-12-30,M,60000.0,2017,270.0
9a909a237a0b42548e3de9a7ab700d60,,,,1.0,,,,,,,122.57999999999998,15.323499999999997,0.08323201174743027,65.0,2017-12-25,F,64000.0,2017,275.0
75f1de7394a045a69850e79798ba094a,0.0,,,,,,,0.0,,,17.88,3.5769999999999995,0.001,68.0,2018-02-11,M,41000.0,2018,227.0
189bdb80e3174d7c8de4d554ef37acb4,1.0,,1.0,,,1.0,1.0,1.0,,,249.85999999999999,19.221,0.22336452413351476,45.0,2015-08-05,F,73000.0,2015,1148.0
4c8e591aef3c4b19ab58a85993521061,,0.0,,,,0.0,,,1.0,,107.91,21.583000000000002,0.4361774627003985,81.0,2016-05-19,F,84000.0,2016,860.0
27573d3ebc154a48a9cd245ae16b71a2,,,,,,,,,0.0,,12.780000000000001,3.196,0.001,26.0,2018-02-02,M,34000.0,2018,236.0
576206f0abd54a8f9a6458d49ffc07ff,,,,,,,1.0,1.0,1.0,,75.26,4.182111111111111,0.24508716449641244,66.0,2014-11-26,F,56000.0,2014,1400.0
02c89861ce2c4010bf4ed63f6f6d5df3,,,,1.0,1.0,,,,,1.0,261.71,20.132538461538463,0.3768740590730198,58.0,2016-03-16,M,79000.0,2016,924.0
52e757485b5c4fc2b4b3fe9297aa1a14,,1.0,,1.0,,1.0,1.0,1.0,,,213.39,13.337874999999999,0.27603631847790433,52.0,2017-10-20,M,47000.0,2017,341.0
1929135b8300410d879b00b07ffe2012,,1.0,,,,,,,0.0,0.0,56.64,18.881,0.4570381355932203,49.0,2017-12-10,F,85000.0,2017,290.0
2a1cb19a9fa64200b4a636f18f4946de,0.0,,,,,,1.0,,,,47.68000000000001,2.9810000000000003,0.2138775167785235,25.0,2014-11-23,F,32000.0,2014,1403.0
e0c9168961bc4903a228b50e34054bdd,,,,,,,1.0,,,,156.37,26.06266666666667,0.14604060881243205,75.0,2017-09-23,M,85000.0,2017,368.0
ad7ced48712b41148329a7e960c2bc5e,,1.0,,,,1.0,0.0,,,,47.07,5.231000000000001,0.5057801147227533,32.0,2018-02-20,M,71000.0,2018,218.0
f57fcd93d3e74e9b9bb9bc81a40a6612,,,,,,1.0,,1.0,,,76.14000000000001,4.479823529411766,0.25329839768846857,61.0,2016-08-05,M,57000.0,2016,782.0
90f6e4755b3a4b3facdc9edcab44ceef,0.0,,,,,,0.0,,,,9.3,2.326,0.001,47.0,2018-07-20,M,69000.0,2018,68.0
4050e4bc05604491956d59f91d96d4d0,,,,,,1.0,1.0,1.0,,,42.98,3.0709999999999997,0.5240339692880411,24.0,2015-10-10,F,40000.0,2015,1082.0
efc369160453489e8ad4087c972f2860,1.0,,1.0,,,,,,,,250.76,25.077,0.12402600095709046,72.0,2016-11-03,M,94000.0,2016,692.0
8385b27841f341428fe6d2d5fe4fb50d,,1.0,,,,1.0,,1.0,,,151.46,18.933500000000002,0.414046348870989,55.0,2017-09-01,M,76000.0,2017,390.0
a4e14694c84c4601990dba55a2729841,0.5,1.0,0.0,1.0,,,,,,,83.94,13.991,0.5148193948058137,61.0,2018-04-14,M,67000.0,2018,165.0
2e631fd482d247039518d74c7baebe47,,,,0.0,,,,,,,30.76,4.3952857142857145,0.001,26.0,2018-01-07,F,74000.0,2018,262.0
8066e4b8aeae4023b29d901552b4eb91,,,,,,1.0,0.0,,,,111.72999999999999,27.9335,0.18170348160744657,69.0,2018-04-26,F,109000.0,2018,153.0
2572edba34644161b70d0d0f0a4f08f8,,1.0,,,,,1.0,,,,188.62,23.578500000000002,0.27440684975082175,58.0,2015-08-16,F,79000.0,2015,1137.0
742e6e64fc7646d7a616ec47ae6e9479,,1.0,,,,1.0,,,,,224.48000000000002,24.943222222222225,0.2192822523164647,55.0,2016-01-07,F,88000.0,2016,993.0
c1c3149b7af8483b8ea67d87c74334af,,,,1.0,1.0,,1.0,,1.0,,320.57,22.898857142857143,0.3537778644289859,65.0,2016-12-30,F,82000.0,2016,635.0
bf25ad78a7394a4bb0b1a994aaaf2252,,,0.0,1.0,1.0,,,,,,110.36,15.766714285714285,0.7164766219644799,76.0,2015-03-08,M,54000.0,2015,1298.0
1e1bbc0184534a5180015c5e138ef85a,1.0,,,,,,,,,,563.13,93.85600000000001,0.05541017171878607,29.0,2018-03-12,F,64000.0,2018,198.0
0afacad54c614b348139fcf6a6e19c7a,1.0,1.0,,,,,,0.0,,,100.49000000000001,11.166555555555556,0.4605482137526122,24.0,2017-12-17,M,38000.0,2017,283.0
8b7f0794dd894757bb6ca592bd3fce39,,,,1.0,,,1.0,,,,159.13,22.733857142857143,0.3076675045560234,67.0,2017-10-07,M,118000.0,2017,354.0
9ba4cd53968544ea8a682c11b8b8b63e,,,,,0.0,1.0,0.0,,,1.0,99.41,24.8535,0.5505422995674479,49.0,2015-06-23,M,98000.0,2015,1191.0
eede24fefb4a421097e3bfb6979c828c,,0.0,,,,,1.0,,,,33.65,4.20725,0.3032288261515602,94.0,2017-08-19,M,74000.0,2017,403.0
4bf0b33a8dbf4db2bf9f4a82a3ba6b6c,,,,,,1.0,,1.0,,,87.20000000000002,8.721000000000002,0.1023761467889908,85.0,2018-01-27,F,34000.0,2018,242.0
921fa526aa10416e826a283e8e0cc359,,,,,,0.0,0.5,,,,23.06,3.295285714285714,0.581225498699046,53.0,2018-05-01,F,34000.0,2018,148.0
cf0046280ce841b682080a46a50de08f,,0.0,,,,0.5,,,,,17.64,2.206,0.06619274376417233,24.0,2018-03-15,F,50000.0,2018,195.0
8a0b4d0294d4466eb708bd52a6852821,,1.0,,,,,,1.0,0.0,,71.49,23.831,0.24033417261155407,70.0,2018-05-09,F,118000.0,2018,140.0
403903dd849c4fb7932d2e0baa001b5d,,,,,,1.0,,,1.0,,82.85,16.571,0.43539951719975856,49.0,2017-09-30,F,56000.0,2017,361.0
e99fe37403644eca8353fe99768b7d0e,,,,,,,1.0,,,,174.98,12.499571428571427,0.06557880900674364,60.0,2017-12-06,F,50000.0,2017,294.0
75334bb6264545a0bc7bef79102f9608,,,,,,,,,,,8.219999999999999,2.7409999999999997,0.001,37.0,2017-11-06,M,70000.0,2017,324.0
201969e0f3a7480eba5a291687c45cb9,,0.0,,,0.0,,,0.5,,,60.769999999999996,7.59725,0.001,81.0,2015-10-09,F,36000.0,2015,1083.0
4bade2c2f3c84c518ed78d983858a621,,,,,,1.0,1.0,,,0.0,212.13000000000002,30.30528571428572,0.3967478904445387,51.0,2016-03-22,F,99000.0,2016,918.0
a07ab5a369f1420fbe259e6789115c5c,,1.0,,1.0,,1.0,1.0,0.0,1.0,,125.19,12.52,0.47404097771387493,72.0,2016-12-04,F,54000.0,2016,661.0
edb03c88f2dd493b86165cbcf467edad,1.0,,,,,,,0.0,0.5,,109.77,9.980090909090908,0.2642777625945158,58.0,2016-08-17,F,47000.0,2016,770.0
760c9957f7a54ac2ae79f63ac460c80f,,,,,,,,,,,132.35,26.471,0.001,49.0,2016-04-16,F,96000.0,2016,893.0
fd13cda6e91f454f87eab139205e45cd,,0.0,0.0,,,,,0.0,,,63.67,31.836000000000002,0.001,63.0,2018-05-31,F,107000.0,2018,118.0
6697228b72e44e988a59fd0096558be1,,0.0,,,,,,,0.0,,43.06,8.613,0.001,54.0,2017-09-10,M,53000.0,2017,381.0
3bfe2bf209d94bdc98a2ddf559fbed78,,,,,,,,1.0,,,7.710000000000001,1.9285,0.001,53.0,2017-07-28,M,57000.0,2017,425.0
dc2b465941b64c7dad3c60e77cac200a,0.0,,,,,,1.0,0.0,1.0,1.0,80.80000000000001,3.673727272727273,0.40446534653465344,29.0,2013-09-16,M,59000.0,2013,1836.0
7ea7b6c717e045b8b82a28a7f96957fe,,,,,,,1.0,0.0,,,113.67,28.4185,0.30486205683117795,70.0,2016-02-07,M,116000.0,2016,962.0
8d2fcfbd61e74c87adc8ec3c59b29f30,,1.0,,,,1.0,,,,,109.50999999999999,9.956454545454545,0.3572231759656653,28.0,2017-09-10,F,45000.0,2017,381.0
0f1af368427e4edb931bf92763762812,,0.0,,,,,,,,,16.459999999999997,2.352428571428571,0.001,35.0,2018-03-13,M,38000.0,2018,197.0
7612d9106ce94b26970c2ae2adf13773,1.0,,0.0,,,1.0,,,,1.0,160.49,17.833222222222226,0.36420019938937004,62.0,2017-12-27,M,72000.0,2017,273.0
4180446d6f81480cbc467b969b9559bc,,1.0,,1.0,,1.0,,,,,409.45,24.08629411764706,0.0746353645133716,83.0,2016-11-14,F,37000.0,2016,681.0
aeffa610ee7740ada8389827eb2533a6,,,,,,1.0,,,,,240.66000000000003,18.513307692307695,0.07205459985041136,34.0,2016-02-29,M,73000.0,2016,940.0
aa225c780ea1465086a5fb8214b0fa3d,,,,,1.0,,1.0,,1.0,,274.54,18.30366666666667,0.20330203249071171,21.0,2016-11-25,M,72000.0,2016,670.0
e2c8e02e47be45a891ba4d502391c156,,,1.0,1.0,,,,0.0,,1.0,363.65,24.244333333333334,0.20691227828956416,52.0,2017-03-12,F,73000.0,2017,563.0
882b3c371f384c79b7688960ca35d7ad,,,,1.0,0.0,,,0.0,,,33.11,11.037666666666667,0.17013319238900634,40.0,2018-06-03,F,52000.0,2018,115.0
f3489d3b8f0245279aecbd38b049352a,,,0.0,0.0,,,,,,,79.99,19.9985,0.001,65.0,2017-09-30,F,78000.0,2017,361.0
7740653a3e084590871a522555c19ae5,,1.0,,,,,,,1.0,,241.03,24.104000000000003,0.2827491598556196,78.0,2016-12-09,F,89000.0,2016,656.0
8092493c92674dfabe1023681ae4f837,,,,,,,1.0,1.0,,,200.22,15.40253846153846,0.061583358305863554,53.0,2015-12-23,M,64000.0,2015,1008.0
9491470e780e4dc8ab82ef25d85aa4f8,1.0,,,,,1.0,,0.5,,,77.95,19.488500000000002,0.2733540731237973,38.0,2017-04-23,F,77000.0,2017,521.0
b4329be002644c02b73cb029294c70b0,,0.0,,0.0,,1.0,0.0,,,,39.09,2.444125,0.19312074699411613,35.0,2016-07-04,M,45000.0,2016,814.0
22e2a6aa912b439082c7e0f7a2f3cf65,,1.0,,1.0,,,,1.0,0.5,1.0,113.0,22.601000000000003,0.5919734513274336,75.0,2017-08-22,M,87000.0,2017,400.0
591c00f08b1641a8b7e9826ba360f93c,,,,,,0.0,1.0,1.0,,,41.910000000000004,4.6576666666666675,0.3152448103078024,36.0,2018-06-15,M,64000.0,2018,103.0
b1e56d1dfbc240fab2f32c1aa0352339,,,,,,0.0,,,0.0,,11.86,2.9659999999999997,0.001,20.0,2018-02-02,O,67000.0,2018,236.0
0d8d6d7dbda1470792c74b8fb1f82f36,,1.0,,,,,1.0,,1.0,,173.07999999999998,28.847666666666665,0.47130275017333034,63.0,2016-10-20,F,104000.0,2016,706.0
fb8b3cc2fe4f440c949efe6e3e63f744,,,,,,,1.0,,1.0,,90.24,18.049,0.29388563829787234,65.0,2016-08-28,M,77000.0,2016,759.0
841b3d5eb0c4435e95161cb47da4e0d7,,,,,,1.0,,,,1.0,139.73,23.28933333333333,0.39110949688685326,51.0,2017-12-31,F,84000.0,2017,269.0
c7a0ee93157b4eaa84a16270235eddf2,,,1.0,,,0.0,1.0,,,0.0,58.17,19.391000000000002,0.37060632628502665,94.0,2016-06-08,M,75000.0,2016,840.0
b86b34116238466aba2a7c5b9b9f96aa,,1.0,,1.0,,,,,,,169.89,18.877666666666666,0.1632814762493378,24.0,2018-03-20,M,65000.0,2018,190.0
7b15f6c17d194e3bbb6ab48bd20c8a48,,,0.0,,,1.0,1.0,,,,219.22000000000003,21.923000000000005,0.1858827661709698,70.0,2016-08-24,M,119000.0,2016,763.0
28e5db14f6fb4b83880350bbe155a731,1.0,,0.5,,,,,,1.0,,121.47,24.295,0.41114242199720097,39.0,2016-03-02,M,94000.0,2016,938.0
deb2b76714a74d8a98caf51374227419,,,1.0,,,,,1.0,,,51.86,4.322666666666667,0.001,48.0,2013-10-16,F,55000.0,2013,1806.0
c3c21c642efe414aa24a4cc8e8a76d20,,,,1.0,,,1.0,1.0,1.0,,125.58000000000001,8.373000000000001,0.2367859531772575,37.0,2017-07-14,M,36000.0,2017,439.0
86471d9ea6ec4567919e24d693e52b87,0.0,0.5,,,,,,,,,52.59,26.296000000000003,0.6157556569690055,74.0,2018-06-05,F,115000.0,2018,113.0
7deb44388feb4a9ea7681464bf16b8dd,1.0,0.0,1.0,,,1.0,,,,,436.4000000000001,25.671588235294124,0.07164619615032079,36.0,2016-06-09,M,41000.0,2016,839.0
5f66347585054300a7cf5a9718a651c1,0.0,,,,,,,,0.0,,21.869999999999997,1.989181818181818,0.001,52.0,2014-09-30,M,35000.0,2014,1457.0
704e20780ec04b1f94b371f740274ac6,,0.0,1.0,,,0.0,,,,,43.5,14.501,0.001,57.0,2018-03-31,M,72000.0,2018,179.0
40d8739cf2ac400d85efe192c3b41a34,,,,0.0,,,0.0,,0.0,,7.35,2.4509999999999996,0.001,24.0,2018-07-04,F,39000.0,2018,84.0
c5728a98d82447c4a6d6da5a5f2f3060,,,,,,,0.0,,,0.0,39.62,19.811,0.001,47.0,2017-12-21,F,65000.0,2017,279.0
2c0c244b5b0c4b2b96e9cfaaa82eb499,,,,,,1.0,1.0,,1.0,,174.59999999999997,21.825999999999997,0.29716265750286375,55.0,2017-07-27,M,80000.0,2017,426.0
c3c2c289b3f94ed496e6c6b7d3b788de,,1.0,,,,1.0,1.0,,,,150.43,16.715444444444447,0.2800666755301469,43.0,2016-12-27,M,67000.0,2016,638.0
5cabc218a7714ddaad595e50d76b139b,,,1.0,,,1.0,,,,,161.79000000000002,10.112875,0.06719692193584276,84.0,2015-05-02,M,66000.0,2015,1243.0
0a0034a3fe9644d49d77729378751043,,,,,,1.0,,,0.0,,38.220000000000006,2.1243333333333334,0.25348560962846667,72.0,2015-03-21,M,55000.0,2015,1285.0
c04ea10d6cd44e68b60afbb7d7efdb01,1.0,,,,,1.0,,,,,162.17000000000002,23.16814285714286,0.3146215082937658,53.0,2015-08-23,F,75000.0,2015,1130.0
e414c53ed6a547b79dc6c5b84c65e4fc,0.0,0.0,,,,1.0,,,,,47.50000000000001,4.751000000000001,0.4075263157894737,61.0,2018-01-03,M,41000.0,2018,266.0
5006ee4969274e748cb817d2433c65ab,,,0.0,,0.0,,1.0,,1.0,,119.14999999999999,19.859333333333332,0.3869840537138061,61.0,2018-05-06,F,82000.0,2018,143.0
3038d4fadabf4764af31c6699ea287be,0.0,,,,,,,1.0,1.0,,173.51999999999998,24.789571428571428,0.06324066390041494,78.0,2017-09-28,F,93000.0,2017,363.0
92e827e35aff491584329ab1609e1881,,,,,1.0,0.0,0.0,,,,85.46000000000001,28.48766666666667,0.3542646852328575,49.0,2018-07-18,F,81000.0,2018,70.0
55a7b5983358434db2bd1d0f5d4418f2,1.0,,1.0,,1.0,,,0.0,,,102.29000000000002,9.30009090909091,0.4752399061491836,60.0,2018-06-29,F,36000.0,2018,89.0
800bd6ddc21449118a2c4b95a332c42b,,,,,,,1.0,,1.0,1.0,436.4,33.57023076923077,0.07671035747021084,56.0,2016-04-05,M,49000.0,2016,904.0
849233fe4a5946f39969dbb008b4b8d0,,1.0,,,,1.0,,0.0,1.0,,126.30999999999999,18.045285714285715,0.4250361016546592,54.0,2017-08-08,F,64000.0,2017,414.0
b1cf5025a03743708da33566672625c7,,,,,,,,,1.0,,217.1,27.1385,0.11887194841087056,61.0,2016-03-24,F,115000.0,2016,916.0
2f5d16f82c0d4ff397f19610e1dbc40c,,1.0,0.5,,,,,0.0,,,82.00999999999999,16.403,0.2506037068650165,52.0,2017-10-29,F,70000.0,2017,332.0
1611963423fa42e3b470e2372366f159,,,,,,,1.0,1.0,,,679.83,135.967,0.0434664989776856,68.0,2015-03-07,F,58000.0,2015,1299.0
8dbec27b9b1649ae8f3290bde6f120d4,,0.5,1.0,,,,1.0,1.0,,,88.95000000000002,14.826000000000002,0.34388926363125344,73.0,2013-11-13,M,54000.0,2013,1778.0
3cfc6932523b436db8db848edbedec8b,0.0,,,,,,,0.0,0.0,,4.06,1.3543333333333332,0.001,22.0,2018-01-02,M,40000.0,2018,267.0
4394b8bc2235422dbdeb3cdc4908b6c1,,,,,,1.0,,0.0,,0.0,24.950000000000003,2.7732222222222225,0.3581142284569138,22.0,2017-10-07,F,40000.0,2017,354.0
e3089562160a48108205a76c5e7fd6b0,,0.0,,,,1.0,,1.0,,,109.82000000000001,8.448692307692308,0.2734458204334365,55.0,2017-11-16,F,32000.0,2017,314.0
e8fe7ffcf1634713a819d48447737c90,,0.0,,,,,1.0,,,,43.84,2.579823529411765,0.2384543795620438,27.0,2017-10-26,M,44000.0,2017,335.0
4f519b617c554988b17714a0a4ac767e,,,,1.0,,,1.0,,,1.0,241.74,21.977363636363638,0.2917669396872673,54.0,2018-01-27,M,94000.0,2018,242.0
7f57df80b1574599b86df7c54f937cfc,,0.0,1.0,,,,1.0,,,1.0,40.74,2.717,0.7381134020618556,61.0,2016-07-31,F,33000.0,2016,787.0
8cf689ca692c4afca40523f14633d523,,1.0,,,,,1.0,,,,68.6,8.575999999999999,0.5253440233236152,80.0,2018-06-02,M,35000.0,2018,116.0
3423953f128c4cdc84b123eb6f5f4c40,0.0,0.0,,,,1.0,,,,,84.75999999999999,12.109571428571426,0.7959504483246815,47.0,2017-08-07,M,34000.0,2017,415.0
